d1,r,d2
DB00325,3,DB09070
DB01162,3,DB00653
DB01608,3,DB00956
DB00217,3,DB01340
DB00343,3,DB00734
DB09245,3,DB00880
DB09026,3,DB01143
DB01119,3,DB00598
DB00780,3,DB00195
DB04948,3,DB06694
DB00614,3,DB00612
DB01171,3,DB01119
DB00805,3,DB09235
DB00805,3,DB06403
DB00287,3,DB01244
DB01351,3,DB00968
DB01023,3,DB09070
DB00519,3,DB09070
DB00606,3,DB00612
DB00401,3,DB01054
DB09235,3,DB00734
DB00524,3,DB00528
DB01151,3,DB09220
DB00310,3,DB00869
DB00508,3,DB00187
DB00680,3,DB00333
DB00599,3,DB00275
DB00287,3,DB00968
DB01626,3,DB00678
DB01171,3,DB00774
DB00575,3,DB06712
DB01246,3,DB01209
DB01119,3,DB00797
DB00800,3,DB04846
DB01193,3,DB02638
DB00849,3,DB00631
DB00287,3,DB00374
DB00849,3,DB09477
DB01088,3,DB00734
DB00806,3,DB01193
DB00287,3,DB01021
DB00212,3,DB00765
DB01351,3,DB00542
DB00559,3,DB09477
DB00612,3,DB00866
DB00374,3,DB00381
DB01238,3,DB00774
DB01088,3,DB00214
DB00590,3,DB00555
DB00606,3,DB00905
DB00226,3,DB06712
DB01116,3,DB08808
DB01154,3,DB00381
DB00214,3,DB01090
DB01626,3,DB01023
DB00264,3,DB01089
DB00869,3,DB01180
DB00925,3,DB09235
DB00226,3,DB00373
DB00797,3,DB01348
DB00350,3,DB09235
DB01351,3,DB01193
DB00692,3,DB04846
DB00806,3,DB04861
DB01171,3,DB00226
DB00757,3,DB00714
DB00692,3,DB01143
DB01238,3,DB00177
DB02638,3,DB08931
DB00212,3,DB01324
DB00264,3,DB11362
DB00312,3,DB00631
DB00796,3,DB01143
DB00680,3,DB00489
DB01088,3,DB00796
DB00555,3,DB00325
DB00590,3,DB01244
DB00206,3,DB01240
DB04840,3,DB08931
DB01626,3,DB06268
DB01238,3,DB00922
DB00866,3,DB01158
DB00474,3,DB00195
DB01246,3,DB00571
DB00678,3,DB01143
DB00181,3,DB09236
DB09282,3,DB01158
DB09220,3,DB00631
DB04840,3,DB00722
DB09242,3,DB09070
DB00614,3,DB00880
DB01088,3,DB00457
DB01275,3,DB00654
DB01116,3,DB09070
DB00206,3,DB00571
DB00418,3,DB00964
DB00374,3,DB01158
DB00195,3,DB08932
DB00436,3,DB01240
DB04840,3,DB09236
DB00492,3,DB00654
DB00790,3,DB09238
DB00436,3,DB00869
DB01136,3,DB00555
DB00806,3,DB01116
DB00474,3,DB00542
DB01029,3,DB01143
DB00350,3,DB01054
DB00797,3,DB00960
DB01351,3,DB01162
DB01170,3,DB00765
DB00692,3,DB02638
DB00270,3,DB04948
DB00312,3,DB01113
DB00575,3,DB00287
DB09282,3,DB00774
DB00797,3,DB01197
DB00226,3,DB00808
DB00590,3,DB09232
DB01608,3,DB00866
DB01367,3,DB00571
DB01054,3,DB08932
DB01037,3,DB01359
DB00474,3,DB01282
DB09220,3,DB01275
DB00312,3,DB00350
DB00680,3,DB00193
DB00212,3,DB06712
DB01247,3,DB11362
DB00849,3,DB01037
DB01622,3,DB01295
DB01020,3,DB00734
DB00849,3,DB01197
DB00692,3,DB00796
DB01203,3,DB01180
DB01170,3,DB01324
DB00849,3,DB01115
DB00212,3,DB09477
DB00780,3,DB04861
DB00752,3,DB01119
DB00692,3,DB00808
DB00678,3,DB06694
DB04840,3,DB01324
DB01189,3,DB00734
DB00474,3,DB00457
DB00420,3,DB01193
DB00393,3,DB00765
DB00217,3,DB00876
DB00805,3,DB00722
DB01154,3,DB00489
DB01367,3,DB00350
DB04840,3,DB01197
DB00542,3,DB01143
DB00866,3,DB01214
DB00226,3,DB00542
DB00806,3,DB01029
DB00880,3,DB06826
DB00598,3,DB00797
DB00468,3,DB01324
DB00418,3,DB00521
DB00800,3,DB01089
DB00599,3,DB01612
DB00692,3,DB01197
DB00287,3,DB09238
DB00226,3,DB00519
DB00808,3,DB06403
DB09241,3,DB01054
DB01088,3,DB08808
DB01340,3,DB08932
DB00524,3,DB00692
DB00217,3,DB01143
DB01168,3,DB00905
DB00373,3,DB08808
DB00797,3,DB00925
DB00584,3,DB11362
DB00521,3,DB00869
DB06712,3,DB09026
DB00599,3,DB09292
DB01626,3,DB01018
DB01240,3,DB09026
DB00584,3,DB01240
DB00206,3,DB06403
DB00999,3,DB01324
DB00287,3,DB01240
DB01158,3,DB08808
DB01247,3,DB01021
DB00794,3,DB00722
DB01238,3,DB00178
DB09070,3,DB08932
DB00217,3,DB00654
DB00457,3,DB09070
DB00966,3,DB06268
DB00418,3,DB00876
DB00468,3,DB01180
DB01170,3,DB06268
DB00528,3,DB06694
DB01154,3,DB00335
DB01351,3,DB06292
DB09242,3,DB00966
DB01203,3,DB01143
DB00381,3,DB06712
DB00614,3,DB00598
DB00182,3,DB06712
DB01238,3,DB00964
DB00590,3,DB00606
DB00925,3,DB01136
DB00800,3,DB08808
DB01115,3,DB00571
DB00752,3,DB00790
DB01088,3,DB00287
DB00195,3,DB09238
DB00774,3,DB08808
DB00575,3,DB09238
DB09220,3,DB04920
DB00559,3,DB00866
DB00393,3,DB01170
DB01144,3,DB00734
DB00796,3,DB00869
DB00343,3,DB02638
DB00312,3,DB00703
DB00468,3,DB01116
DB01355,3,DB00964
DB00312,3,DB09279
DB01622,3,DB01227
DB00960,3,DB01324
DB00350,3,DB01143
DB01247,3,DB04846
DB04840,3,DB02638
DB00350,3,DB00629
DB00866,3,DB09220
DB01023,3,DB01244
DB00310,3,DB01170
DB09282,3,DB00866
DB00182,3,DB00790
DB00457,3,DB00774
DB00206,3,DB01580
DB01626,3,DB08931
DB00559,3,DB00521
DB00521,3,DB00528
DB00680,3,DB00960
DB08808,3,DB06403
DB01238,3,DB00703
DB00418,3,DB01247
DB01116,3,DB01158
DB01244,3,DB06712
DB01069,3,DB00187
DB00881,3,DB06268
DB00270,3,DB00765
DB00433,3,DB01136
DB09282,3,DB00598
DB09282,3,DB00692
DB04840,3,DB00797
DB01203,3,DB09477
DB00436,3,DB06403
DB00177,3,DB01089
DB01351,3,DB01203
DB00796,3,DB08932
DB09241,3,DB00796
DB09245,3,DB01089
DB09220,3,DB00542
DB00177,3,DB01090
DB00599,3,DB00335
DB01247,3,DB06826
DB00492,3,DB08932
DB00629,3,DB01240
DB00468,3,DB00177
DB00226,3,DB01324
DB09245,3,DB01340
DB01359,3,DB06268
DB09241,3,DB00629
DB01622,3,DB08808
DB09220,3,DB00872
DB00780,3,DB09238
DB00614,3,DB01197
DB09220,3,DB00270
DB01154,3,DB00275
DB00752,3,DB01158
DB01018,3,DB01143
DB00374,3,DB09238
DB01355,3,DB01143
DB00590,3,DB00765
DB00780,3,DB00869
DB09220,3,DB09286
DB01340,3,DB06712
DB00599,3,DB01203
DB09282,3,DB00820
DB00590,3,DB00629
DB00381,3,DB01244
DB00806,3,DB00657
DB00474,3,DB09477
DB00474,3,DB00622
DB00524,3,DB06268
DB00542,3,DB09236
DB09220,3,DB01240
DB00800,3,DB01029
DB00722,3,DB09238
DB00752,3,DB00310
DB01324,3,DB08931
DB00654,3,DB01089
DB00794,3,DB00384
DB01615,3,DB00264
DB01193,3,DB08808
DB00374,3,DB00571
DB00206,3,DB00629
DB00343,3,DB00905
DB09245,3,DB00381
DB01171,3,DB00866
DB01171,3,DB00876
DB00420,3,DB00187
DB00343,3,DB00800
DB00468,3,DB00287
DB00519,3,DB09477
DB00457,3,DB09232
DB00287,3,DB00436
DB00217,3,DB00542
DB04948,3,DB00734
DB00960,3,DB09236
DB00590,3,DB00905
DB00343,3,DB00774
DB00796,3,DB04948
DB00599,3,DB00594
DB01324,3,DB00765
DB09282,3,DB00195
DB01238,3,DB00584
DB00457,3,DB00654
DB00343,3,DB01170
DB09241,3,DB00489
DB00457,3,DB02638
DB01069,3,DB01214
DB01136,3,DB00568
DB02638,3,DB09220
DB00796,3,DB09238
DB00519,3,DB04846
DB00468,3,DB06268
DB00584,3,DB01143
DB00651,3,DB08931
DB00457,3,DB01427
DB00226,3,DB01089
DB00212,3,DB01023
DB00881,3,DB06712
DB00794,3,DB00521
DB01037,3,DB06403
DB00796,3,DB06826
DB00346,3,DB00214
DB00312,3,DB00373
DB01021,3,DB01180
DB00528,3,DB00808
DB00612,3,DB00774
DB01580,3,DB08808
DB00325,3,DB01116
DB01214,3,DB04846
DB00287,3,DB00808
DB00325,3,DB00374
DB00468,3,DB01029
DB01119,3,DB06694
DB00805,3,DB09242
DB01193,3,DB00765
DB00654,3,DB00960
DB06207,3,DB00568
DB01247,3,DB00876
DB00678,3,DB01170
DB09238,3,DB01089
DB00794,3,DB01197
DB00457,3,DB09216
DB06826,3,DB06403
DB01238,3,DB00708
DB01174,3,DB00598
DB00492,3,DB00734
DB01355,3,DB00393
DB01197,3,DB01324
DB01158,3,DB06403
DB00217,3,DB00528
DB00217,3,DB00797
DB00401,3,DB00325
DB01037,3,DB00734
DB09245,3,DB06694
DB01168,3,DB00876
DB11362,3,DB00765
DB01171,3,DB04861
DB01240,3,DB06712
DB09245,3,DB00575
DB04846,3,DB09220
DB00214,3,DB00869
DB00346,3,DB04840
DB00805,3,DB00774
DB00797,3,DB01324
DB00590,3,DB00528
DB09282,3,DB00542
DB00524,3,DB00797
DB00780,3,DB06403
DB00849,3,DB00343
DB09241,3,DB00611
DB00697,3,DB00881
DB00881,3,DB00925
DB00599,3,DB00421
DB00774,3,DB08931
DB00794,3,DB01282
DB00614,3,DB09026
DB00881,3,DB00765
DB00780,3,DB01244
DB09241,3,DB01324
DB00528,3,DB02638
DB01355,3,DB01340
DB00691,3,DB00765
DB00508,3,DB00521
DB09241,3,DB09236
DB00678,3,DB01089
DB00876,3,DB06694
DB00780,3,DB01275
DB00418,3,DB00542
DB01021,3,DB01158
DB01351,3,DB00780
DB00226,3,DB00264
DB09282,3,DB01018
DB00806,3,DB01275
DB00849,3,DB01210
DB01367,3,DB00722
DB00195,3,DB00654
DB00312,3,DB00692
DB00287,3,DB00310
DB01023,3,DB06712
DB00325,3,DB01180
DB01170,3,DB08931
DB00797,3,DB01021
DB00796,3,DB01244
DB00374,3,DB01214
DB00866,3,DB01021
DB01275,3,DB01143
DB00232,3,DB01180
DB00806,3,DB04846
DB00468,3,DB00657
DB00177,3,DB04846
DB00178,3,DB00629
DB09282,3,DB01214
DB00774,3,DB01180
DB06268,3,DB06403
DB00275,3,DB00734
DB00182,3,DB01580
DB00691,3,DB02638
DB01247,3,DB00999
DB00312,3,DB00780
DB01154,3,DB01200
DB09220,3,DB00700
DB01174,3,DB01247
DB00275,3,DB00797
DB01090,3,DB04846
DB00474,3,DB00968
DB09282,3,DB01626
DB00401,3,DB00734
DB01018,3,DB01180
DB00217,3,DB00275
DB01351,3,DB00706
DB00584,3,DB09238
DB01247,3,DB00374
DB09282,3,DB01613
DB01193,3,DB01143
DB09241,3,DB00691
DB01614,3,DB01203
DB01608,3,DB06738
DB00678,3,DB09070
DB01174,3,DB00492
DB00521,3,DB09070
DB00468,3,DB00519
DB01247,3,DB00528
DB01154,3,DB00872
DB00866,3,DB02638
DB00492,3,DB00800
DB01340,3,DB09235
DB01247,3,DB01580
DB00559,3,DB00999
DB00691,3,DB09070
DB00599,3,DB00797
DB00805,3,DB00350
DB09220,3,DB09232
DB09242,3,DB01029
DB00614,3,DB00335
DB00521,3,DB00654
DB01238,3,DB00780
DB01355,3,DB01210
DB00226,3,DB06403
DB00774,3,DB01023
DB00774,3,DB00960
DB00542,3,DB06826
DB09244,3,DB00436
DB00629,3,DB06268
DB01367,3,DB01018
DB00800,3,DB00876
DB00528,3,DB08931
DB01626,3,DB00960
DB00418,3,DB01158
DB00212,3,DB00966
DB01023,3,DB01170
DB00794,3,DB00421
DB01115,3,DB00325
DB01018,3,DB00528
DB00774,3,DB09070
DB09282,3,DB00678
DB00468,3,DB00457
DB00206,3,DB01203
DB02638,3,DB06826
DB00806,3,DB00606
DB00346,3,DB00629
DB01154,3,DB04948
DB00866,3,DB00925
DB00831,3,DB00521
DB00217,3,DB00519
DB00275,3,DB09238
DB00805,3,DB00999
DB00374,3,DB08808
DB00654,3,DB08808
DB00214,3,DB09070
DB00182,3,DB04861
DB00805,3,DB00584
DB01214,3,DB09236
DB06207,3,DB01074
DB00968,3,DB01170
DB01088,3,DB00226
DB09241,3,DB00178
DB01168,3,DB00774
DB09241,3,DB01119
DB00924,3,DB09220
DB00335,3,DB00765
DB00806,3,DB00457
DB01355,3,DB00384
DB00270,3,DB00866
DB01240,3,DB01359
DB01355,3,DB08941
DB00805,3,DB00325
DB00178,3,DB09238
DB00212,3,DB00797
DB01174,3,DB00590
DB01580,3,DB04861
DB01246,3,DB00956
DB00393,3,DB00800
DB00599,3,DB01115
DB01238,3,DB00612
DB00880,3,DB01180
DB01168,3,DB00381
DB00212,3,DB00287
DB00275,3,DB00925
DB00584,3,DB00765
DB01608,3,DB00708
DB00679,3,DB08808
DB01614,3,DB09204
DB01367,3,DB00866
DB00831,3,DB00195
DB06712,3,DB11362
DB02638,3,DB09026
DB01214,3,DB00734
DB00474,3,DB00727
DB00862,3,DB01162
DB01355,3,DB01282
DB01174,3,DB00742
DB06826,3,DB09220
DB09245,3,DB01119
DB00797,3,DB08932
DB01171,3,DB00966
DB01238,3,DB00678
DB00614,3,DB00436
DB00806,3,DB02638
DB01136,3,DB09230
DB09282,3,DB00571
DB09242,3,DB00797
DB00177,3,DB00654
DB01355,3,DB01240
DB09241,3,DB06738
DB00457,3,DB04840
DB00206,3,DB02638
DB00800,3,DB00866
DB00346,3,DB08932
DB00287,3,DB09026
DB01170,3,DB01197
DB01180,3,DB08931
DB01037,3,DB01348
DB00508,3,DB01210
DB00312,3,DB00727
DB01355,3,DB00275
DB00680,3,DB00318
DB01116,3,DB00264
DB01166,3,DB08931
DB00599,3,DB00903
DB01247,3,DB01348
DB00622,3,DB04948
DB00346,3,DB00177
DB01119,3,DB09238
DB08822,3,DB00734
DB00474,3,DB00881
DB01088,3,DB00381
DB00559,3,DB09235
DB04840,3,DB01214
DB00806,3,DB00765
DB00691,3,DB06268
DB09220,3,DB01118
DB00474,3,DB00691
DB00925,3,DB06403
DB00960,3,DB09477
DB01021,3,DB01348
DB00571,3,DB08808
DB00629,3,DB01089
DB00436,3,DB09235
DB00774,3,DB04948
DB00182,3,DB08931
DB00599,3,DB01119
DB01355,3,DB00968
DB00182,3,DB01054
DB00680,3,DB00497
DB09282,3,DB00966
DB00960,3,DB01021
DB01090,3,DB01143
DB09245,3,DB00457
DB00212,3,DB01090
DB01626,3,DB00606
DB09477,3,DB06403
DB09220,3,DB01197
DB00310,3,DB01054
DB00797,3,DB01193
DB00612,3,DB09236
DB00287,3,DB00774
DB01037,3,DB00866
DB00346,3,DB00343
DB00722,3,DB01324
DB09220,3,DB00528
DB09244,3,DB00722
DB01238,3,DB00700
DB09220,3,DB00393
DB09244,3,DB01018
DB01174,3,DB00421
DB00869,3,DB01348
DB01246,3,DB01081
DB04840,3,DB01158
DB01580,3,DB06403
DB00214,3,DB01180
DB01119,3,DB00606
DB00599,3,DB00681
DB00606,3,DB01203
DB04861,3,DB06268
DB01088,3,DB00519
DB00374,3,DB01197
DB00287,3,DB01324
DB01351,3,DB04861
DB01367,3,DB00335
DB01054,3,DB01580
DB00343,3,DB01580
DB00800,3,DB00734
DB00774,3,DB00876
DB01021,3,DB01214
DB00880,3,DB01240
DB09477,3,DB11362
DB00722,3,DB01170
DB01116,3,DB09235
DB01355,3,DB00887
DB00312,3,DB01088
DB00474,3,DB00325
DB00599,3,DB00188
DB01626,3,DB01240
DB00468,3,DB00880
DB01626,3,DB00925
DB00692,3,DB01170
DB01162,3,DB00230
DB00614,3,DB01116
DB00325,3,DB01324
DB01238,3,DB01018
DB01367,3,DB01136
DB01348,3,DB09235
DB01162,3,DB00996
DB09245,3,DB00559
DB01622,3,DB09204
DB01088,3,DB01116
DB00206,3,DB06694
DB04861,3,DB11362
DB01247,3,DB01023
DB00794,3,DB00335
DB00629,3,DB09220
DB00614,3,DB00925
DB01247,3,DB04861
DB01168,3,DB01090
DB01240,3,DB04948
DB01580,3,DB09236
DB06694,3,DB09026
DB04840,3,DB01023
DB09282,3,DB11362
DB00374,3,DB00612
DB01119,3,DB00178
DB00418,3,DB00790
DB01154,3,DB01240
DB01154,3,DB00457
DB00849,3,DB00964
DB01351,3,DB01247
DB00373,3,DB06712
DB04840,3,DB00374
DB00542,3,DB00905
DB00287,3,DB02638
DB01355,3,DB00881
DB01403,3,DB00187
DB01171,3,DB04948
DB01275,3,DB06403
DB00264,3,DB00692
DB00629,3,DB01348
DB01170,3,DB01340
DB00226,3,DB00401
DB01162,3,DB00568
DB00623,3,DB00521
DB00599,3,DB00975
DB09242,3,DB00881
DB00374,3,DB04948
DB00374,3,DB00881
DB09282,3,DB01119
DB00264,3,DB00774
DB00590,3,DB01116
DB00226,3,DB09220
DB01608,3,DB00521
DB00214,3,DB01143
DB00905,3,DB01180
DB00528,3,DB04846
DB09244,3,DB06694
DB09245,3,DB00542
DB01037,3,DB09242
DB09282,3,DB00960
DB00606,3,DB09220
DB00474,3,DB00435
DB01247,3,DB06694
DB00831,3,DB01295
DB00780,3,DB01054
DB01367,3,DB08808
DB00774,3,DB06268
DB00206,3,DB00264
DB00780,3,DB00880
DB01021,3,DB01170
DB00818,3,DB00734
DB01018,3,DB04948
DB00418,3,DB00722
DB00270,3,DB09070
DB00876,3,DB01170
DB01626,3,DB01340
DB00528,3,DB06268
DB01169,3,DB00734
DB01154,3,DB00800
DB00629,3,DB08932
DB00599,3,DB00881
DB01626,3,DB04948
DB01136,3,DB09070
DB00925,3,DB04948
DB01367,3,DB00960
DB01088,3,DB04840
DB00905,3,DB04948
DB01340,3,DB09477
DB00692,3,DB06712
DB00796,3,DB01170
DB04861,3,DB01180
DB01403,3,DB01203
DB00346,3,DB00968
DB00287,3,DB00598
DB00806,3,DB06712
DB00869,3,DB01089
DB00418,3,DB01088
DB00374,3,DB09070
DB01088,3,DB00808
DB09242,3,DB00629
DB00350,3,DB00559
DB00590,3,DB09230
DB00794,3,DB00275
DB01168,3,DB00678
DB01021,3,DB01580
DB01626,3,DB00212
DB09282,3,DB09026
DB01116,3,DB01580
DB00474,3,DB00796
DB09242,3,DB01170
DB04948,3,DB08931
DB01018,3,DB01089
DB01119,3,DB00622
DB01238,3,DB01224
DB01069,3,DB00612
DB00866,3,DB01054
DB00287,3,DB01029
DB01037,3,DB04948
DB00418,3,DB00350
DB00178,3,DB01143
DB00887,3,DB01180
DB00599,3,DB00966
DB01168,3,DB04948
DB00468,3,DB04840
DB00960,3,DB01090
DB01351,3,DB00521
DB00797,3,DB01340
DB01168,3,DB01089
DB00287,3,DB06403
DB00468,3,DB00797
DB09241,3,DB00844
DB00850,3,DB00571
DB01168,3,DB00999
DB00346,3,DB06694
DB00287,3,DB09236
DB00528,3,DB01348
DB00808,3,DB00866
DB01174,3,DB09038
DB01203,3,DB04846
DB09244,3,DB09477
DB00559,3,DB09220
DB00706,3,DB00653
DB00805,3,DB00692
DB09282,3,DB06267
DB01021,3,DB01197
DB09241,3,DB00519
DB00468,3,DB00571
DB00182,3,DB00590
DB00774,3,DB01193
DB04840,3,DB01240
DB01235,3,DB00734
DB00312,3,DB08822
DB00287,3,DB00960
DB11362,3,DB06268
DB01367,3,DB09070
DB00346,3,DB00568
DB09241,3,DB04846
DB00374,3,DB01348
DB00614,3,DB09242
DB01367,3,DB00310
DB01351,3,DB00755
DB01023,3,DB09235
DB00374,3,DB02638
DB01090,3,DB01158
DB06712,3,DB09238
DB00905,3,DB01021
DB01324,3,DB08932
DB01037,3,DB00590
DB01174,3,DB01193
DB00559,3,DB01170
DB00468,3,DB09070
DB00612,3,DB06268
DB00598,3,DB00653
DB00678,3,DB08808
DB09220,3,DB00765
DB00654,3,DB04846
DB00925,3,DB01158
DB00575,3,DB00654
DB06207,3,DB09216
DB09244,3,DB00691
DB01614,3,DB00571
DB09241,3,DB01081
DB01367,3,DB04861
DB00401,3,DB01089
DB00177,3,DB00765
DB00629,3,DB00691
DB00182,3,DB09242
DB01174,3,DB01144
DB01614,3,DB00489
DB00808,3,DB01324
DB09282,3,DB08808
DB01054,3,DB01240
DB00806,3,DB00436
DB09235,3,DB09238
DB09244,3,DB00457
DB01247,3,DB01340
DB00876,3,DB01090
DB00559,3,DB00796
DB00866,3,DB01180
DB01275,3,DB04840
DB00559,3,DB09236
DB09220,3,DB09236
DB00312,3,DB00975
DB09242,3,DB00678
DB00966,3,DB04948
DB01626,3,DB00571
DB01340,3,DB06268
DB00614,3,DB00960
DB00217,3,DB00765
DB00217,3,DB00657
DB01088,3,DB00654
DB01247,3,DB09477
DB00966,3,DB01054
DB00226,3,DB09236
DB00418,3,DB01340
DB00418,3,DB04920
DB00287,3,DB00401
DB01247,3,DB00335
DB01246,3,DB00921
DB01247,3,DB00178
DB00657,3,DB00212
DB01171,3,DB01180
DB00508,3,DB01297
DB01359,3,DB02638
DB00492,3,DB06403
DB00350,3,DB01580
DB00346,3,DB01240
DB00790,3,DB01090
DB01626,3,DB00195
DB00264,3,DB01180
DB09241,3,DB00559
DB01238,3,DB09292
DB00722,3,DB06712
DB00794,3,DB01210
DB01023,3,DB01348
DB00654,3,DB01054
DB00182,3,DB09026
DB00691,3,DB00692
DB00346,3,DB04743
DB01171,3,DB00925
DB00214,3,DB00925
DB01238,3,DB00727
DB01359,3,DB00765
DB09282,3,DB00393
DB01021,3,DB09477
DB00312,3,DB09038
DB00468,3,DB00612
DB00880,3,DB01021
DB01626,3,DB00905
DB01116,3,DB00722
DB00806,3,DB01021
DB00346,3,DB06712
DB01158,3,DB04846
DB01203,3,DB11362
DB00182,3,DB00212
DB01021,3,DB01054
DB00310,3,DB01324
DB01246,3,DB08807
DB04840,3,DB00629
DB00880,3,DB00734
DB04840,3,DB00691
DB09220,3,DB00790
DB01238,3,DB09286
DB00310,3,DB09235
DB04846,3,DB08932
DB01174,3,DB04861
DB00346,3,DB09235
DB00752,3,DB09236
DB01170,3,DB04948
DB00492,3,DB00606
DB00905,3,DB01214
DB00343,3,DB00654
DB09245,3,DB00584
DB00226,3,DB00571
DB09220,3,DB00188
DB00575,3,DB00800
DB01238,3,DB01240
DB00484,3,DB00734
DB01275,3,DB01244
DB00310,3,DB01580
DB06237,3,DB06207
DB00820,3,DB06207
DB00310,3,DB06268
DB00876,3,DB06403
DB00468,3,DB00401
DB00629,3,DB00765
DB09282,3,DB00374
DB01168,3,DB01180
DB00474,3,DB01275
DB04841,3,DB00325
DB09244,3,DB00966
DB00374,3,DB00436
DB00474,3,DB01029
DB00436,3,DB06712
DB00794,3,DB00519
DB01324,3,DB01143
DB00521,3,DB01580
DB01622,3,DB01466
DB01275,3,DB01170
DB00850,3,DB00335
DB00217,3,DB01324
DB00474,3,DB00612
DB00599,3,DB00401
DB00849,3,DB01193
DB01021,3,DB09236
DB00524,3,DB06712
DB00612,3,DB08808
DB00654,3,DB00869
DB01037,3,DB06268
DB00629,3,DB02638
DB00559,3,DB01203
DB00477,3,DB08808
DB09220,3,DB00178
DB00599,3,DB00964
DB00752,3,DB00287
DB01088,3,DB00484
DB00374,3,DB00905
DB00599,3,DB01367
DB00401,3,DB06268
DB00182,3,DB00606
DB01037,3,DB01021
DB01119,3,DB00381
DB01608,3,DB01466
DB04840,3,DB09070
DB00797,3,DB08931
DB00492,3,DB01021
DB01355,3,DB00214
DB00654,3,DB00999
DB09241,3,DB06403
DB09282,3,DB00905
DB01069,3,DB01359
DB01367,3,DB00966
DB01275,3,DB00226
DB01168,3,DB00800
DB00374,3,DB01170
DB01171,3,DB06694
DB00468,3,DB00325
DB01275,3,DB08932
DB00264,3,DB00654
DB00599,3,DB09026
DB01168,3,DB08931
DB00905,3,DB01054
DB00559,3,DB01275
DB01246,3,DB00844
DB00457,3,DB00287
DB00678,3,DB08932
DB00960,3,DB11362
DB00474,3,DB00373
DB00905,3,DB01348
DB00521,3,DB11362
DB01238,3,DB04948
DB00325,3,DB09242
DB01115,3,DB04861
DB01023,3,DB09477
DB01247,3,DB00350
DB01325,3,DB00722
DB00680,3,DB00802
DB00310,3,DB06826
DB09220,3,DB01088
DB00797,3,DB01170
DB00217,3,DB00800
DB00346,3,DB00275
DB01238,3,DB00214
DB00933,3,DB00489
DB00287,3,DB09070
DB01154,3,DB00903
DB00325,3,DB01170
DB01174,3,DB00727
DB01325,3,DB01348
DB09242,3,DB08932
DB01021,3,DB01143
DB00468,3,DB00492
DB06207,3,DB08992
DB01170,3,DB01089
DB00831,3,DB09204
DB00571,3,DB00692
DB00752,3,DB00436
DB00657,3,DB09070
DB00678,3,DB00797
DB09242,3,DB00528
DB09220,3,DB01089
DB00177,3,DB00606
DB00206,3,DB01297
DB04948,3,DB01089
DB01238,3,DB00457
DB09236,3,DB00765
DB00706,3,DB09232
DB00310,3,DB00905
DB00474,3,DB01169
DB09220,3,DB01229
DB00325,3,DB11362
DB00206,3,DB00606
DB09282,3,DB00559
DB00800,3,DB08931
DB00182,3,DB00287
DB01154,3,DB09038
DB00575,3,DB08932
DB00177,3,DB01021
DB01244,3,DB01324
DB09282,3,DB00999
DB00474,3,DB01113
DB01238,3,DB04861
DB01171,3,DB01089
DB00182,3,DB01029
DB01018,3,DB00869
DB01238,3,DB09236
DB09220,3,DB01029
DB00178,3,DB01090
DB00571,3,DB01348
DB09244,3,DB01580
DB00752,3,DB01180
DB00418,3,DB00700
DB09220,3,DB00960
DB01018,3,DB00774
DB00999,3,DB01143
DB00182,3,DB00629
DB00679,3,DB00734
DB01171,3,DB00790
DB01158,3,DB00765
DB00805,3,DB02638
DB01162,3,DB04841
DB01580,3,DB11362
DB01054,3,DB01143
DB01168,3,DB00796
DB00780,3,DB01214
DB00999,3,DB09477
DB01367,3,DB06826
DB00692,3,DB11362
DB00999,3,DB04948
DB01626,3,DB06826
DB00697,3,DB00178
DB00212,3,DB06694
DB00774,3,DB00734
DB00346,3,DB00960
DB00287,3,DB01340
DB00310,3,DB09236
DB00521,3,DB01348
DB00590,3,DB01054
DB01622,3,DB00899
DB00212,3,DB00373
DB00722,3,DB01021
DB00381,3,DB00606
DB01351,3,DB00714
DB00474,3,DB00964
DB01200,3,DB00734
DB00519,3,DB00654
DB09244,3,DB01021
DB01168,3,DB00869
DB00287,3,DB09477
DB00217,3,DB01116
DB01324,3,DB04948
DB00474,3,DB00335
DB00606,3,DB01170
DB00774,3,DB09236
DB01119,3,DB01158
DB00346,3,DB01427
DB00519,3,DB01348
DB00571,3,DB00925
DB00849,3,DB00381
DB00418,3,DB00384
DB01197,3,DB09477
DB00849,3,DB00373
DB00966,3,DB06826
DB01088,3,DB00584
DB01174,3,DB00692
DB00880,3,DB00905
DB00182,3,DB00217
DB00401,3,DB00692
DB00590,3,DB01427
DB09238,3,DB06403
DB00780,3,DB09242
DB00346,3,DB00492
DB00312,3,DB04948
DB01367,3,DB00177
DB00401,3,DB01324
DB00584,3,DB01244
DB00521,3,DB01021
DB01348,3,DB11362
DB00312,3,DB09477
DB00808,3,DB00905
DB00401,3,DB00765
DB00474,3,DB01088
DB09282,3,DB00484
DB00195,3,DB01054
DB09220,3,DB09242
DB00312,3,DB00695
DB00275,3,DB01244
DB00418,3,DB08941
DB00226,3,DB01158
DB00692,3,DB09238
DB09242,3,DB01340
DB00606,3,DB00790
DB01088,3,DB00343
DB00866,3,DB00966
DB00559,3,DB04861
DB00524,3,DB01143
DB01090,3,DB09026
DB00195,3,DB02638
DB00528,3,DB00925
DB00691,3,DB00797
DB00528,3,DB00622
DB00325,3,DB00654
DB00217,3,DB00212
DB00346,3,DB02638
DB00794,3,DB01367
DB00217,3,DB09238
DB01168,3,DB00177
DB01622,3,DB00318
